"0_created_time","0_id","0_likes_summary_can_like","0_likes_summary_has_liked","0_likes_summary_total_count","0_link","0_message","0_name","0_shares_count","0_stat_facebook_insight_comment_count","0_stat_facebook_insight_share_count","0_stat_slideshare_insight_author_id","0_stat_slideshare_insight_author_title","0_stat_slideshare_insight_author_type","0_stat_slideshare_insight_author_url","0_stat_slideshare_insight_category","0_stat_slideshare_insight_comment_count","0_stat_slideshare_insight_created_at","0_stat_slideshare_insight_download_count","0_stat_slideshare_insight_embed_count","0_stat_slideshare_insight_favorites_count","0_stat_slideshare_insight_featured_on","0_stat_slideshare_insight_published","0_stat_slideshare_insight_updated_at","0_stat_slideshare_insight_view_count"
"2016-07-16T05:54:00+0000","1502894619932654_1812095182345928","False","False","234","http://www.slideshare.net/tw_dsconf/2-64076950","http://www.slideshare.net/tw_dsconf/2-64076950

專題演講/吳牧恩/一個賭徒的告白 2：交易策略建構與分析，為何你該賭小一點？

吳牧恩教授為數理背景出身、資工博士畢業，其研究領域包括資訊理論與金融資料分析。現為東吳大學數學系助理教授，致力於推廣資金管理的數學與研發金融交易策略，期望破除市場上大眾追求穩賺聖盃的迷思。其亦為知名財金部落格幣圖誌 (Bituzi) 專欄作家 -- 牧清華。","吳牧恩/一個賭徒的告白 2：交易策略建構與分析，為何你該賭小一點？","55","0","353","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-07-16 04:18:01 UTC","63","0","13","","2016-07-16T04:18:01+0000","2016-07-16 04:18:49 UTC","1003"
"2016-07-16T04:04:26+0000","1502894619932654_1812092002346246","False","False","119","http://www.slideshare.net/tw_dsconf/ss-64076799","http://www.slideshare.net/tw_dsconf/ss-64076799

專題演講/王晉元/數據分析在運輸管理之應用

王晉元博士，目前任職於國立交通大學運輸與物流管理學系，曾擔任過交通大學運輸研究中心主任與運輸與物流管理學系系主任。王教授的專長在於智慧型運輸系統，尤其專精公共運輸、運輸資訊、與商車營運。近幾年致力於分析透過智慧型運輸分析所收集到的資料，特別是公共運輸車輛與計程車的相關資料。","王晉元…ƒ/數據分析在運輸管理之應用","20","0","137","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-07-16 04:02:16 UTC","86","0","10","","2016-07-16T04:02:16+0000","2016-07-16 04:03:09 UTC","562"
"2016-07-16T03:59:30+0000","1502894619932654_1812090559013057","False","False","153","http://www.slideshare.net/tw_dsconf/ss-64076745","http://www.slideshare.net/tw_dsconf/ss-64076745

專題演講/謝宗震/隨機對照實驗在公共領域的應用

謝宗震，DSP 智庫驅動資料科學家，清華統計博士，對於統計方法與工具的推廣具有極大的熱忱，期望利用統計思維及分析工具幫助各個領域解決問題。輔導超過 300 位政府、企業、非營利組織人士成為資料分析人才。 Data for Social Good (D4SG) 計畫共同發起人，打造一個「資料力，做公益」的交流與媒合平台。","謝宗震/隨機對照實驗在公共領域的應用","36","0","198","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-07-16 03:55:43 UTC","88","0","10","","2016-07-16T03:55:43+0000","2016-07-16 03:56:50 UTC","752"
"2016-07-16T03:51:02+0000","1502894619932654_1812087589013354","False","False","131","http://www.slideshare.net/tw_dsconf/ss-64076685","http://www.slideshare.net/tw_dsconf/ss-64076685

專題演講/余致緯/用數據解決都會城市的停車問題

余致緯 (Ronald) 畢業於臺大電子工程所，目前為停車大聲公創辦人暨執行長。喜歡打球、看球、玩所有的體育活動，看書與打2K是閒暇之餘最愛做的活動。學生時代共同創辦圖像辨識引擎 CliPcik，於 IDEAS SHOW 上獲獎，代表台灣參加BDash及Boston Startup Challenge。 CliPick 專注於圖像辨識，並提供女性網購消費者更快更便捷的方式搜尋想要的服裝款式。之後，Ronald 加入 Gogolook 團隊並擔任事業總監，負責 Whoscall 於香港、印度、東南亞的事業開發與產品推廣。任職期間，成功拓展 Whoscall 於台灣、韓國以外海外用戶，讓 Whoscall 日活躍用戶成長超過 30%。同時，主導 Whoscall 與香港競爭對手小熊來電併購案，協助 Gogolook 團隊拓展香港市場。於2015年，Ronald 再次創業，創辦呼叫阿福 (Alfred) 的即時泊車服務，於2015年轉型專注經營停車大聲公。停車大聲公服務車主找到周遭有空車位的停車場，目前為台灣最大的停車應用程式。","余致緯/用數據解決都會城市的停車問題","33","0","153","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-07-16 03:47:52 UTC","120","2","13","","2016-07-16T03:47:52+0000","2016-07-16 03:48:54 UTC","836"
"2016-07-16T03:44:11+0000","1502894619932654_1812086225680157","False","False","216","http://www.slideshare.net/tw_dsconf/riot-games-head-of-data-science","http://www.slideshare.net/tw_dsconf/riot-games-head-of-data-science

專題演講/李仁傑/Data Science at Riot Games

李仁傑，畢業於中國科學技術大學少年班, 美國 University of Rochester 博⼠。現為 Riot Games 數據科學總負責人。致力於通過開發創新的數據產品來提高用戶的體驗，甚至人類的生活。從無到有建立了Riot Games Data Science 部門, 帶領團隊從《英雄聯盟》的海量數據平台中用大數據分析大規模提升商業決策和運營效率, 並用機器學習算法開發了精細化運營, 精準分析預測, 個性化推薦, 自然語⾔處理等各種全球領先的數據產品。","李仁杰/ Riot Games Head of Data Science","49","0","357","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-07-16 03:39:50 UTC","82","4","11","","2016-07-16T03:39:50+0000","2016-07-16 03:40:21 UTC","1009"
"2016-07-15T01:53:29+0000","1502894619932654_1811656299056483","False","False","1037","http://www.slideshare.net/tw_dsconf/ss-62245351","http://www.slideshare.net/tw_dsconf/ss-62245351

感謝台大電機李宏毅教授慷慨分享他今天在 2016 台灣資料科學年會前導課程「一天搞懂深度學習」的近三百頁完整投影片。:)

深度學習 ( Deep Learning ) 是機器學習 ( Machine Learning ) 中近年來備受重視的一支，深度學習根源於類神經網路 ( Artificial Neural Network ) 模型，但今日深度學習的技術和它的前身已截然不同，目前最好的語音辨識和影像辨識系統都是以深度學習技術來完成，你可能在很多不同的場合聽過各種用深度學習做出的驚人應用 ( 例如：最近紅遍大街小巷的 AlphaGo )，聽完以後覺得心癢癢的，想要趕快使用這項強大的技術，卻不知要從何下手學習，那這門課就是你所需要的。

李宏毅博士現為台大電機系助理教授，他的研究方向與興趣是以機器學習技術讓機器辨識並理解語音訊號的內容。以深度學習技術為基石，他正致力於語音數位內容搜尋、語音數位內容之自動化組織以及從語音數位內容擷取關鍵資訊等前瞻性研究，這些技術有很多的應用，例如：人機互動、問答系統、智慧型線上教學平台等等。他曾在台大開設和深度學習相關的課程「機器學習及其深層與結構化」。","一天搞懂深度學習","421","0","4511","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","5","2016-05-21 01:40:39 UTC","2504","273","1058","","2016-05-21T01:40:39+0000","2016-07-15 01:53:03 UTC","43034"
"2016-04-23T02:07:18+0000","1502894619932654_1779001712321942","False","False","439","http://www.slideshare.net/tw_dsconf/ss-61255961","謝謝 陳維超 博士慷慨分享他今天在「視訊訊號處理與深度學習應用」課程上的完整簡報。

自動車是怎麼樣理解周遭的環境的？谷歌到底是怎麼快速找出我要的照片？波士頓的警方是怎麼找到馬拉松爆炸嫌疑犯的？這些都是由分析大量的照片與影音資料而來的。而這些視訊資料，不但資料量大，由電腦判讀更是不易，因此需要的技術與工具也相當的廣泛，從一開始的資料清理與判讀、抽象化資料萃取，和後端的視訊資料庫索引建立與查找，每一項都是極大的研究課題。深度學習技術之演進，更將其與所需之運算能量推升到空前的境界。

在這一天的課程裡，我們集合了電腦視覺的概念簡介、多媒體資料的分類與檢索方式、深度學習於視訊資料的應用與挑戰、與加速這些技術的 GPU 平行算運算平台等，期由分析單筆視訊資料開始，深入淺出地引領您進入視訊資料的抽象美麗世界。最後的實作課程，並將介紹實際的 IoT 應用例，與實作所需之程式工具等，為理論與實務並重的安排。

完整課程介紹：
http://datasci.tw/event/vision_and_learning/

完整簡報網址：
http://www.slideshare.net/tw_dsconf/ss-61255961","視訊訊號處理與深度學習應用","202","0","835","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","1","2016-04-23 01:44:10 UTC","755","479","110","","2016-04-23T01:44:10+0000","2016-04-23 04:34:56 UTC","8626"
"2016-03-26T01:54:43+0000","1502894619932654_1766329000255880","False","False","452","http://www.slideshare.net/tw_dsconf/ss-60041639","http://www.slideshare.net/tw_dsconf/ss-60041639

今天早上的台灣資料科學愛好者年會系列活動「資料視覺化之理論、賞析與實作」由台大土木系教授康仕仲教授主講，約有三百五十位資料科學愛好者們參加。。這場演講的目的在於透過各種視覺化的呈現，能讓大家快速從資料中快速判讀，發現關鍵問題。也幫助跨領域的溝通，以圖像式的方式，說明、探索與分析資料背後的意義，提昇決策的效率與品質。

康教授慷慨地將投影片完整地公開方式分享給所有的資料科學同好們，讓現場聽眾可以一邊聽講一邊閱讀，也讓今天無法來參加的同好們能夠遠端賞析。","資料視覺化之理論、賞析與實作","130","0","1340","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2016-03-26 01:49:44 UTC","958","1515","222","","2016-03-26T01:49:44+0000","2016-03-26 05:27:36 UTC","16063"
"2016-01-23T08:46:09+0000","1502894619932654_1741943819361065","False","False","416","http://www.slideshare.net/swchen11/ss-52517363","雖然今天 8 度超低溫，但大家非常熱情，座無虛席，350 位一起到場聽講，與講師陳昇瑋博士、與談人氣象達人彭啟明總經理、威瑞特公司邱銘彰技術長熱烈交流，氣氛溫暖！

謝謝陳博士公開分享 600 頁活動簡報，會後歡迎至台灣資料科學愛好者交流區交流哦。 : )

http://www.slideshare.net/swchen11/ss-52517363","台灣資料科學愛好者年會","72","0","829","10151012746498860","Sheng-Wei (Kuan-Ta) Chen","slideshare:author","http://www.slideshare.net/swchen11","Data & Analytics","0","2015-09-08 02:05:04 UTC","1063","13746","168","","2015-09-08T02:05:04+0000","2016-04-23 14:17:04 UTC","25529"
"2016-01-12T02:09:42+0000","1502894619932654_1738333989722048","False","False","150","http://www.slideshare.net/tw_dsconf/computer-vision-crash-course-56934508","http://www.slideshare.net/tw_dsconf/computer-vision-crash-course-56934508

今天早上的台灣資料科學愛好者年會系列活動「電腦視覺一二三」由 UIUC 黃嘉斌先生主講，約有三百位資料科學愛好者們參加。。這場演講的目的在於介紹電腦視覺中的基本觀念和核心技術，透過大量實際的範例幫助大家快速了解這些技術如何被應用在日常生活中，以期讓聽眾有效率地了解這個領域，最新的發展以及未來展望。

黃嘉斌先生（預計今年五月拿到 UIUC 博士學位）很慷慨地將投影片完整地以「姓名標示-非商業性-相同方式分享」 方式分享給所有的資料科學同好們。我們也在此謝謝他。:)","Computer Vision Crash Course","22","0","355","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Technology","1","2016-01-12 01:45:02 UTC","402","527","79","","2016-01-12T01:45:02+0000","2016-01-12 01:48:40 UTC","7990"
"2016-01-02T03:26:42+0000","1502894619932654_1735055546716559","False","False","277","http://www.slideshare.net/tw_dsconf/tensorflow-tutorial","http://www.slideshare.net/tw_dsconf/tensorflow-tutorial

感謝 Google Brain 邱中鎮博士在 2015/12/29 分享給八百位資料科學同好們的精采演講。因為公司的規定，邱博士只能公開分享下半段演講關於 TensorFlow 的投影片，請大家見諒。

關於此次分享活動的資訊請見 http://datasci.tw/event/google_deep_learning","Google TensorFlow Tutorial","73","0","608","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Technology","2","2016-01-02 03:16:49 UTC","1086","574","180","","2016-01-02T03:16:49+0000","2016-01-02 03:20:17 UTC","22635"
"2015-12-12T01:41:12+0000","1502894619932654_1727936387428475","False","False","460","http://www.slideshare.net/tw_dsconf/ss-56071386","http://www.slideshare.net/tw_dsconf/ss-56071386
http://datasci.tw/event/machine_learning/

台灣資料科學愛好者年會系列活動「機器學習速遊」(2015/12/12) 的投影片同步開放線上下載 by 台大資工林軒田教授。","機器學習速遊","122","0","1002","748641158535005","台灣資料科學愛好者年會","slideshare:author","http://www.slideshare.net/tw_dsconf","Data & Analytics","0","2015-12-12 01:24:43 UTC","901","295","151","","2015-12-12T01:24:43+0000","2015-12-12 01:25:36 UTC","11439"
